left_city,left_source,right_city,right_source,dist,cnt_in_group,left_city:1,left_source:1,right_city:1,right_source:1,dist:1,cnt_in_group:1,chamfer_dist
Lisbon,google,Abu Dhabi,google,12.767348229885101,30,Abu Dhabi,google,Lisbon,google,13.209547072649002,30,0.43294825504223505
London,dalle,Abu Dhabi,google,8.931245625019073,20,Abu Dhabi,google,London,dalle,14.493045449256897,30,0.4684858214855194
London,google,Abu Dhabi,google,12.849167495965958,30,Abu Dhabi,google,London,google,12.88957890868187,30,0.4289791067441305
Los Angeles,dalle,Abu Dhabi,google,8.303574591875076,20,Abu Dhabi,google,Los Angeles,dalle,13.176097363233566,30,0.42959343910217285
Los Angeles,google,Abu Dhabi,google,13.431110918521881,30,Abu Dhabi,google,Los Angeles,google,14.141583412885666,30,0.4595449055234591
Madrid,dalle,Abu Dhabi,google,8.6397245824337,20,Abu Dhabi,google,Madrid,dalle,14.107784539461136,30,0.45495018243789676
Madrid,google,Abu Dhabi,google,13.20286250114441,30,Abu Dhabi,google,Madrid,google,13.777497589588165,30,0.44967266817887624
Manila,dalle,Abu Dhabi,google,8.188308596611023,20,Abu Dhabi,google,Manila,dalle,13.076824724674225,30,0.42530266642570497
Manila,google,Abu Dhabi,google,12.94715815782547,30,Abu Dhabi,google,Manila,google,12.933084815740585,30,0.4313373828927676
Melbourne,dalle,Abu Dhabi,google,9.054118633270264,20,Abu Dhabi,google,Melbourne,dalle,14.247025609016418,30,0.4660228848457336
Melbourne,google,Abu Dhabi,google,13.0164954662323,30,Abu Dhabi,google,Melbourne,google,13.48096787929535,30,0.4416243890921275
Mexico City,dalle,Abu Dhabi,google,8.444220662117004,20,Abu Dhabi,google,Mexico City,dalle,13.519922256469727,30,0.43928285837173464
Mexico City,google,Abu Dhabi,google,12.776985943317413,30,Abu Dhabi,google,Mexico City,google,13.846431255340576,30,0.44372361997763315
Milan,dalle,Abu Dhabi,google,9.076234132051468,20,Abu Dhabi,google,Milan,dalle,14.517896980047226,30,0.47188262224197386
Milan,google,Abu Dhabi,google,13.261815398931503,30,Abu Dhabi,google,Milan,google,13.355508208274841,30,0.44362206012010574
Montreal,dalle,Abu Dhabi,google,8.020975351333618,20,Abu Dhabi,google,Montreal,dalle,13.492253452539444,30,0.43026457607746127
Montreal,google,Abu Dhabi,google,13.25355115532875,30,Abu Dhabi,google,Montreal,google,13.32059931755066,30,0.4429025078813235
Moscow,dalle,Abu Dhabi,google,8.351425111293793,20,Abu Dhabi,google,Moscow,dalle,14.281588733196259,30,0.45266027688980104
Moscow,google,Abu Dhabi,google,12.879874855279922,30,Abu Dhabi,google,Moscow,google,13.024246454238892,30,0.4317353551586469
Mumbai,dalle,Abu Dhabi,google,8.677579402923584,20,Abu Dhabi,google,Mumbai,dalle,14.460264563560486,30,0.4627568793296814
Mumbai,google,Abu Dhabi,google,12.681870549917221,30,Abu Dhabi,google,Mumbai,google,12.806398004293442,30,0.42480447590351106
Munich,dalle,Abu Dhabi,google,8.850567430257797,20,Abu Dhabi,google,Munich,dalle,13.626619011163712,30,0.4495437288284302
Munich,google,Abu Dhabi,google,12.704569429159164,30,Abu Dhabi,google,Munich,google,13.425062358379364,30,0.43549386312564214
New York,dalle,Abu Dhabi,google,18.742338985204697,40,Abu Dhabi,google,New York,dalle,14.522896736860275,30,0.47521765317235676
New York,google,Abu Dhabi,google,12.65944230556488,30,Abu Dhabi,google,New York,google,13.215699523687363,30,0.43125236382087073
Osaka,dalle,Abu Dhabi,google,8.891192734241486,20,Abu Dhabi,google,Osaka,dalle,14.093875646591187,30,0.4597013676166534
Osaka,google,Abu Dhabi,google,13.615975707769394,30,Abu Dhabi,google,Osaka,google,13.43918651342392,30,0.4509193703532219
Oslo,dalle,Abu Dhabi,google,8.293628364801407,20,Abu Dhabi,google,Oslo,dalle,13.740942060947418,30,0.4406914085149765
Oslo,google,Abu Dhabi,google,13.409928739070892,30,Abu Dhabi,google,Oslo,google,13.476446092128754,30,0.44810624718666076
Paris,dalle,Abu Dhabi,google,8.662304013967514,20,Abu Dhabi,google,Paris,dalle,13.756611496210098,30,0.44837831020355223
Paris,google,Abu Dhabi,google,13.889417499303818,30,Abu Dhabi,google,Paris,google,13.933456867933273,30,0.46371457278728484
Prague,dalle,Abu Dhabi,google,8.578333497047424,20,Abu Dhabi,google,Prague,dalle,13.94995892047882,30,0.4505658483505249
Prague,google,Abu Dhabi,google,12.765039026737213,30,Abu Dhabi,google,Prague,google,13.97025328874588,30,0.44558820525805154
Rio de Janeiro,dalle,Abu Dhabi,google,8.859850019216537,20,Abu Dhabi,google,Rio de Janeiro,dalle,14.070240408182144,30,0.4586018085479736
Rio de Janeiro,google,Abu Dhabi,google,13.915225863456726,30,Abu Dhabi,google,Rio de Janeiro,google,13.882544606924057,30,0.46329617450634636
Rome,dalle,Abu Dhabi,google,9.060685575008392,20,Abu Dhabi,google,Rome,dalle,14.05896532535553,30,0.46239301800727844
Rome,google,Abu Dhabi,google,12.957422465085983,30,Abu Dhabi,google,Rome,google,14.158139407634735,30,0.45192603121201197
Santiago,dalle,Abu Dhabi,google,8.81995540857315,20,Abu Dhabi,google,Santiago,dalle,14.149534553289413,30,0.45938979923725126
Santiago,google,Abu Dhabi,google,12.992905408143997,30,Abu Dhabi,google,Santiago,google,13.305060505867004,30,0.43829943190018333
Seoul,dalle,Abu Dhabi,google,8.615982919931412,20,Abu Dhabi,google,Seoul,dalle,14.433852434158325,30,0.46099670708179474
Seoul,google,Abu Dhabi,google,12.770820707082748,30,Abu Dhabi,google,Seoul,google,13.138208955526352,30,0.431817161043485
Shanghai,dalle,Abu Dhabi,google,8.41960859298706,20,Abu Dhabi,google,Shanghai,dalle,14.576348721981049,30,0.4599191462993622
Shanghai,google,Abu Dhabi,google,13.15042918920517,30,Abu Dhabi,google,Shanghai,google,13.413724929094315,30,0.4427359019716581
Shenzhen,dalle,Abu Dhabi,google,8.706185042858124,20,Abu Dhabi,google,Shenzhen,dalle,14.241843581199646,30,0.4589605724811554
Shenzhen,google,Abu Dhabi,google,12.705050617456436,30,Abu Dhabi,google,Shenzhen,google,13.616872936487198,30,0.43869872589906056
Singapore,dalle,Abu Dhabi,google,9.035557925701141,20,Abu Dhabi,google,Singapore,dalle,14.344882279634476,30,0.46760880410671235
Singapore,google,Abu Dhabi,google,12.307295978069305,30,Abu Dhabi,google,Singapore,google,12.645273476839066,30,0.4158761575818062
Stockholm,dalle,Abu Dhabi,google,8.572017341852188,20,Abu Dhabi,google,Stockholm,dalle,14.790976166725159,30,0.4672598701715469
Stockholm,google,Abu Dhabi,google,12.518039137125015,30,Abu Dhabi,google,Stockholm,google,13.4157075881958,30,0.43222911208868026
Sydney,dalle,Abu Dhabi,google,9.021473109722137,20,Abu Dhabi,google,Sydney,dalle,14.420611411333084,30,0.4688416904211044
Sydney,google,Abu Dhabi,google,13.041685163974762,30,Abu Dhabi,google,Sydney,google,13.2604940533638,30,0.43836965362230934
São Paulo,dalle,Abu Dhabi,google,8.843402981758118,20,Abu Dhabi,google,São Paulo,dalle,14.364291727542877,30,0.4641538941860199
São Paulo,google,Abu Dhabi,google,13.786812394857407,30,Abu Dhabi,google,São Paulo,google,13.320360004901886,30,0.4517862066626549
Taipei,dalle,Abu Dhabi,google,8.376014590263367,20,Abu Dhabi,google,Taipei,dalle,13.922914534807205,30,0.4459785825014114
Taipei,google,Abu Dhabi,google,13.370515257120132,30,Abu Dhabi,google,Taipei,google,13.465425550937653,30,0.4472656801342964
Tel Aviv,dalle,Abu Dhabi,google,8.529214650392532,20,Abu Dhabi,google,Tel Aviv,dalle,13.069161593914032,30,0.43196752488613127
Tel Aviv,google,Abu Dhabi,google,13.380191087722778,30,Abu Dhabi,google,Tel Aviv,google,13.516726225614548,30,0.44828195522228875
Tokyo,dalle,Abu Dhabi,google,8.80602851510048,20,Abu Dhabi,google,Tokyo,dalle,14.473382145166397,30,0.4655882132053375
Tokyo,google,Abu Dhabi,google,13.582198321819305,30,Abu Dhabi,google,Tokyo,google,14.635765343904495,30,0.47029939442873003
Toronto,dalle,Abu Dhabi,google,8.553784161806107,20,Abu Dhabi,google,Toronto,dalle,14.115412145853043,30,0.45338392615318296
Toronto,google,Abu Dhabi,google,13.015014380216599,30,Abu Dhabi,google,Toronto,google,13.373363137245178,30,0.43980629195769627
Vienna,dalle,Abu Dhabi,google,8.914105772972107,20,Abu Dhabi,google,Vienna,dalle,14.617979615926743,30,0.470641707777977
Vienna,google,Abu Dhabi,google,13.493625223636627,30,Abu Dhabi,google,Vienna,google,13.840930789709091,30,0.455575933555762
Warsaw,dalle,Abu Dhabi,google,8.450412690639496,20,Abu Dhabi,google,Warsaw,dalle,14.45054578781128,30,0.4580191695690155
Warsaw,google,Abu Dhabi,google,12.093639433383942,30,Abu Dhabi,google,Warsaw,google,13.443423241376877,30,0.42561771124601366
Zurich,dalle,Abu Dhabi,google,9.193313747644424,20,Abu Dhabi,google,Zurich,dalle,14.229972958564758,30,0.46846573412418363
Zurich,google,Abu Dhabi,google,12.805235862731934,30,Abu Dhabi,google,Zurich,google,12.942104548215866,30,0.4291223401824633
Abu Dhabi,dalle,Almaty,dalle,7.588198125362396,20,Almaty,dalle,Abu Dhabi,dalle,9.10558757185936,20,0.4173446424305439
Abu Dhabi,google,Almaty,dalle,13.349504888057709,30,Almaty,dalle,Abu Dhabi,google,8.48228371143341,20,0.4366357719898224
Almaty,dalle,Almaty,dalle,7.426141917705536,20,Almaty,dalle,Almaty,dalle,7.426141917705536,20,0.37130709588527677
Almaty,google,Almaty,dalle,13.405160456895828,30,Almaty,dalle,Almaty,google,9.01956382393837,20,0.448494485616684
Amsterdam,dalle,Almaty,dalle,8.518278896808624,20,Almaty,dalle,Amsterdam,dalle,8.157312154769897,20,0.41688977628946305
Amsterdam,google,Almaty,dalle,14.42608043551445,30,Almaty,dalle,Amsterdam,google,9.293727457523346,20,0.4743961578607559
Athens,dalle,Almaty,dalle,7.964382976293564,20,Almaty,dalle,Athens,dalle,8.147065788507462,20,0.40278621912002566
Athens,google,Almaty,dalle,13.054337620735168,30,Almaty,dalle,Athens,google,7.79253551363945,20,0.4169374626874924
Auckland,dalle,Almaty,dalle,7.985194772481918,20,Almaty,dalle,Auckland,dalle,8.131036430597305,20,0.4029057800769806
Auckland,google,Almaty,dalle,12.816257983446121,30,Almaty,dalle,Auckland,google,8.540505111217499,20,0.4271352618932724
Bangkok,dalle,Almaty,dalle,8.270666807889938,20,Almaty,dalle,Bangkok,dalle,8.602522164583206,20,0.42182972431182864
Bangkok,google,Almaty,dalle,12.86364859342575,30,Almaty,dalle,Bangkok,google,7.907807350158691,20,0.4154291188716888
Barcelona,dalle,Almaty,dalle,8.542869985103607,20,Almaty,dalle,Barcelona,dalle,8.362387925386429,20,0.4226314477622509
Barcelona,google,Almaty,dalle,14.855814099311829,30,Almaty,dalle,Barcelona,google,9.047525495290756,20,0.4780667918920517
Beijing,dalle,Almaty,dalle,8.841159015893936,20,Almaty,dalle,Beijing,dalle,8.576816022396088,20,0.4354493759572506
Beijing,google,Almaty,dalle,13.702208042144775,30,Almaty,dalle,Beijing,google,8.36042857170105,20,0.4412527322769165
Berlin,dalle,Almaty,dalle,8.828866809606552,20,Almaty,dalle,Berlin,dalle,8.372140288352966,20,0.43002517744898794
Berlin,google,Almaty,dalle,15.04815736413002,33,Almaty,dalle,Berlin,google,8.97218930721283,20,0.45321408813854436
Bogota,dalle,Almaty,dalle,7.855043530464172,20,Almaty,dalle,Bogota,dalle,7.95481064915657,20,0.3952463544905186
Bogota,google,Almaty,dalle,14.229792803525925,30,Almaty,dalle,Bogota,google,8.76326408982277,20,0.45986113786697386
Brussels,dalle,Almaty,dalle,8.389588057994843,20,Almaty,dalle,Brussels,dalle,8.20845103263855,20,0.4149509772658348
Brussels,google,Almaty,dalle,14.076528459787369,30,Almaty,dalle,Brussels,google,8.832714587450027,20,0.4581848609447479
Bucharest,dalle,Almaty,dalle,8.070233255624771,20,Almaty,dalle,Bucharest,dalle,8.432379364967346,20,0.4125653155148029
Bucharest,google,Almaty,dalle,13.972295373678207,31,Almaty,dalle,Bucharest,google,8.87030416727066,20,0.4478941086460562
Budapest,dalle,Almaty,dalle,7.5654988288879395,20,Almaty,dalle,Budapest,dalle,7.81165999174118,20,0.384428970515728
Budapest,google,Almaty,dalle,14.866388022899628,30,Almaty,dalle,Budapest,google,9.354110926389694,20,0.4844099789857864
Buenos Aires,dalle,Almaty,dalle,7.930496543645859,20,Almaty,dalle,Buenos Aires,dalle,8.270347654819489,20,0.4050211049616337
Buenos Aires,google,Almaty,dalle,14.13308373093605,30,Almaty,dalle,Buenos Aires,google,9.001159220933914,20,0.4626848590373993
Busan,dalle,Almaty,dalle,8.625388473272324,20,Almaty,dalle,Busan,dalle,8.603540986776352,20,0.4307232365012169
Busan,google,Almaty,dalle,14.247501701116562,30,Almaty,dalle,Busan,google,8.866349011659622,20,0.4622770142555237
Cairo,dalle,Almaty,dalle,7.8668186366558075,20,Almaty,dalle,Cairo,dalle,7.89135867357254,20,0.3939544327557087
Cairo,google,Almaty,dalle,15.178887516260147,32,Almaty,dalle,Cairo,google,8.962867230176926,20,0.46426451435455907
Caracas,dalle,Almaty,dalle,7.73863673210144,20,Almaty,dalle,Caracas,dalle,8.125942766666412,20,0.3966144874691963
Caracas,google,Almaty,dalle,14.078665047883987,30,Almaty,dalle,Caracas,google,8.362731277942657,20,0.4488279265165329
Chicago,dalle,Almaty,dalle,8.54850760102272,20,Almaty,dalle,Chicago,dalle,8.342173248529434,20,0.4222670212388039
Chicago,google,Almaty,dalle,13.73477891087532,30,Almaty,dalle,Chicago,google,8.162517577409744,20,0.4379459297657013
Copenhagen,dalle,Almaty,dalle,8.82127794623375,20,Almaty,dalle,Copenhagen,dalle,8.302558094263077,20,0.4280959010124207
Copenhagen,google,Almaty,dalle,13.575575768947601,30,Almaty,dalle,Copenhagen,google,8.662382245063782,20,0.44475916028022766
Delhi,dalle,Almaty,dalle,8.308662474155426,20,Almaty,dalle,Delhi,dalle,8.483473777770996,20,0.41980340629816054
Delhi,google,Almaty,dalle,13.565271437168121,30,Almaty,dalle,Delhi,google,8.18892639875412,20,0.4350839567184448
Dubai,dalle,Almaty,dalle,8.170286506414413,20,Almaty,dalle,Dubai,dalle,8.571880608797073,20,0.41855417788028715
Dubai,google,Almaty,dalle,14.544395387172699,30,Almaty,dalle,Dubai,google,9.378256767988205,20,0.47845304310321807
Dublin,dalle,Almaty,dalle,9.127698332071304,20,Almaty,dalle,Dublin,dalle,9.251533955335617,20,0.45948080718517303
Dublin,google,Almaty,dalle,12.472754999995232,30,Almaty,dalle,Dublin,google,8.31519965827465,20,0.41575909316539766
Helsinki,dalle,Almaty,dalle,8.806190222501755,20,Almaty,dalle,Helsinki,dalle,8.841092228889465,20,0.4411820612847805
Helsinki,google,Almaty,dalle,12.938444644212723,30,Almaty,dalle,Helsinki,google,8.348127633333206,20,0.4257314455509186
Ho Chi Minh City,dalle,Almaty,dalle,7.832857996225357,20,Almaty,dalle,Ho Chi Minh City,dalle,8.115246742963791,20,0.3987026184797287
Ho Chi Minh City,google,Almaty,dalle,15.034821033477783,32,Almaty,dalle,Ho Chi Minh City,google,8.918132930994034,20,0.4606337300859965
Hong Kong,dalle,Almaty,dalle,8.226242780685425,20,Almaty,dalle,Hong Kong,dalle,8.459304213523865,20,0.41713867485523226
Hong Kong,google,Almaty,dalle,13.971871465444565,30,Almaty,dalle,Hong Kong,google,8.816337883472443,20,0.45576418697834015
Istanbul,dalle,Almaty,dalle,8.342816233634949,20,Almaty,dalle,Istanbul,dalle,8.5704006254673,20,0.42283042147755623
Istanbul,google,Almaty,dalle,12.855794757604599,30,Almaty,dalle,Istanbul,google,8.5493825674057,20,0.428103546500206
Jakarta,dalle,Almaty,dalle,8.124072462320328,20,Almaty,dalle,Jakarta,dalle,8.047213852405548,20,0.4042821578681469
Jakarta,google,Almaty,dalle,13.71545022726059,30,Almaty,dalle,Jakarta,google,8.016222268342972,20,0.4346334499120712
Johannesburg,dalle,Almaty,dalle,7.915690332651138,20,Almaty,dalle,Johannesburg,dalle,8.17364177107811,20,0.4022333025932312
Johannesburg,google,Almaty,dalle,13.0040864944458,30,Almaty,dalle,Johannesburg,google,8.331634312868118,20,0.42671441614627836
Kobe,dalle,Almaty,dalle,8.13512235879898,20,Almaty,dalle,Kobe,dalle,8.09518912434578,20,0.405757787078619
Kobe,google,Almaty,dalle,13.860572010278702,30,Almaty,dalle,Kobe,google,8.467761218547821,20,0.44656666457653044
Kyoto,dalle,Almaty,dalle,8.639695584774017,20,Almaty,dalle,Kyoto,dalle,8.822348266839981,20,0.43655109629034994
Kyoto,google,Almaty,dalle,13.525516003370285,30,Almaty,dalle,Kyoto,google,8.50405877828598,20,0.44059149563312533
Lagos,dalle,Almaty,dalle,7.912468880414963,20,Almaty,dalle,Lagos,dalle,8.073186844587326,20,0.3996413931250572
Lagos,google,Almaty,dalle,13.787147134542465,30,Almaty,dalle,Lagos,google,8.062983483076096,20,0.4370026123523712
Lisbon,dalle,Almaty,dalle,8.533409357070923,20,Almaty,dalle,Lisbon,dalle,8.4051234126091,20,0.4234633192420006
Lisbon,google,Almaty,dalle,14.279363870620728,30,Almaty,dalle,Lisbon,google,8.92527437210083,20,0.46409276485443113
London,dalle,Almaty,dalle,9.165867120027542,20,Almaty,dalle,London,dalle,8.451794773340225,20,0.44044154733419416
London,google,Almaty,dalle,13.556880861520767,30,Almaty,dalle,London,google,8.663077801465988,20,0.4443991732597351
Los Angeles,dalle,Almaty,dalle,7.6919364631175995,20,Almaty,dalle,Los Angeles,dalle,8.085292637348175,20,0.3944307275116444
Los Angeles,google,Almaty,dalle,14.218622654676437,30,Almaty,dalle,Los Angeles,google,8.687093436717987,20,0.45811432182788847
Madrid,dalle,Almaty,dalle,8.527272522449493,20,Almaty,dalle,Madrid,dalle,8.725230038166046,20,0.4313125640153885
Madrid,google,Almaty,dalle,14.202803254127502,30,Almaty,dalle,Madrid,google,8.584630399942398,20,0.455748673081398
Manila,dalle,Almaty,dalle,7.65387549996376,20,Almaty,dalle,Manila,dalle,7.690017193555832,20,0.3835973173379898
Manila,google,Almaty,dalle,13.333508759737015,30,Almaty,dalle,Manila,google,8.289073318243027,20,0.4324516415596008
Melbourne,dalle,Almaty,dalle,8.888081967830658,20,Almaty,dalle,Melbourne,dalle,8.596762150526047,20,0.4371211029589176
Melbourne,google,Almaty,dalle,13.508227556943893,30,Almaty,dalle,Melbourne,google,8.402890473604202,20,0.4382223606109619
Mexico City,dalle,Almaty,dalle,8.163875192403793,20,Almaty,dalle,Mexico City,dalle,8.06275138258934,20,0.4056656643748283
Mexico City,google,Almaty,dalle,13.777443528175354,30,Almaty,dalle,Mexico City,google,8.644812017679214,20,0.4484451109170914
Milan,dalle,Almaty,dalle,8.40280818939209,20,Almaty,dalle,Milan,dalle,8.221012622117996,20,0.41559552028775215
Milan,google,Almaty,dalle,12.835072010755539,30,Almaty,dalle,Milan,google,8.05381840467453,20,0.4177778083086014
Montreal,dalle,Almaty,dalle,7.7922035455703735,20,Almaty,dalle,Montreal,dalle,7.748703420162201,20,0.3885226741433144
Montreal,google,Almaty,dalle,13.384083688259125,30,Almaty,dalle,Montreal,google,7.997294843196869,20,0.4276275706291199
Moscow,dalle,Almaty,dalle,8.263144880533218,20,Almaty,dalle,Moscow,dalle,8.577596426010132,20,0.42101853266358374
Moscow,google,Almaty,dalle,13.152142256498337,30,Almaty,dalle,Moscow,google,8.002253860235214,20,0.423087922334671
Mumbai,dalle,Almaty,dalle,8.359576553106308,20,Almaty,dalle,Mumbai,dalle,8.505971282720566,20,0.4216386958956718
Mumbai,google,Almaty,dalle,12.669202774763107,30,Almaty,dalle,Mumbai,google,7.884672582149506,20,0.41107750713825225
Munich,dalle,Almaty,dalle,8.35533019900322,20,Almaty,dalle,Munich,dalle,8.085798531770706,20,0.41102821826934816
Munich,google,Almaty,dalle,13.773193031549454,30,Almaty,dalle,Munich,google,8.774539649486542,20,0.4509546536207199
New York,dalle,Almaty,dalle,16.965094566345215,40,Almaty,dalle,New York,dalle,8.176435828208923,20,0.4190255065759023
New York,google,Almaty,dalle,13.654484301805496,30,Almaty,dalle,New York,google,8.636864066123962,20,0.4458269673585892
Osaka,dalle,Almaty,dalle,8.23949247598648,20,Almaty,dalle,Osaka,dalle,7.737320572137832,20,0.39942032620310786
Osaka,google,Almaty,dalle,13.805864542722702,30,Almaty,dalle,Osaka,google,8.55026489496231,20,0.44712258875370026
Oslo,dalle,Almaty,dalle,8.055368781089783,20,Almaty,dalle,Oslo,dalle,7.995929151773453,20,0.4012824483215809
Oslo,google,Almaty,dalle,13.64560717344284,30,Almaty,dalle,Oslo,google,8.782803624868393,20,0.44856821596622465
Paris,dalle,Almaty,dalle,8.433497071266174,20,Almaty,dalle,Paris,dalle,8.3642418384552,20,0.41994347274303434
Paris,google,Almaty,dalle,14.834771364927292,30,Almaty,dalle,Paris,google,8.874509871006012,20,0.4741856247186661
Prague,dalle,Almaty,dalle,8.31548884510994,20,Almaty,dalle,Prague,dalle,8.368640661239624,20,0.4171032376587391
Prague,google,Almaty,dalle,13.69785875082016,30,Almaty,dalle,Prague,google,8.837485283613205,20,0.4507068806886673
Rio de Janeiro,dalle,Almaty,dalle,8.400971591472626,20,Almaty,dalle,Rio de Janeiro,dalle,8.386567562818527,20,0.41968847885727883
Rio de Janeiro,google,Almaty,dalle,13.967014580965042,30,Almaty,dalle,Rio de Janeiro,google,8.71402958035469,20,0.45362088322639466
Rome,dalle,Almaty,dalle,8.442727357149124,20,Almaty,dalle,Rome,dalle,8.330902129411697,20,0.41934073716402054
Rome,google,Almaty,dalle,14.02503377199173,30,Almaty,dalle,Rome,google,9.08381137251854,20,0.4621769028902054
Santiago,dalle,Almaty,dalle,8.251675754785538,20,Almaty,dalle,Santiago,dalle,8.017828285694122,20,0.4067376010119915
Santiago,google,Almaty,dalle,12.844997972249985,30,Almaty,dalle,Santiago,google,8.017673313617706,20,0.4172534257173538
Seoul,dalle,Almaty,dalle,8.74883458018303,20,Almaty,dalle,Seoul,dalle,8.388613492250443,20,0.4284362018108368
Seoul,google,Almaty,dalle,13.322456657886505,30,Almaty,dalle,Seoul,google,8.416201680898666,20,0.43477316677570343
Shanghai,dalle,Almaty,dalle,8.666815668344498,20,Almaty,dalle,Shanghai,dalle,8.917978137731552,20,0.4396198451519012
Shanghai,google,Almaty,dalle,14.094643861055374,30,Almaty,dalle,Shanghai,google,8.420310646295547,20,0.4502990901470184
Shenzhen,dalle,Almaty,dalle,8.612313598394394,20,Almaty,dalle,Shenzhen,dalle,8.570186197757721,20,0.4295624949038029
